Contrat_ID,No_voie,B_T_Q,Type_de_voie,Voie,Code_dep_code_commune,Code_postal,Surface,Type_local,Occupation,Type_contrat,Formule,Valeur_declaree_biens,Prix_cotisation_mensuel
101904,85,,BD,RAYMOND POINCARE,95060,6160,30,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
102004,49,,BD,RAYMOND POINCARE,95018,6160,39,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
102028,13,,BD,RAYMOND POINCARE,95018,6160,68,Appartement,Locataire,Residence principale,Integral,0-25000,19
102036,31,,BD,RAYMOND POINCARE,95018,6160,30,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
102037,93,,BD,RAYMOND POINCARE,95018,6160,24,Appartement,Locataire,Residence principale,Classique,0-25000,11
106183,77,,RUE,RAYMOND POINCARE,92026,33110,56,Appartement,Locataire,Residence principale,Classique,0-25000,19
106215,110,,RUE,RAYMOND POINCARE,92026,33110,34,Appartement,Proprietaire,Mise en location,Classique,0-25000,16
106583,2,,AV,RAYMOND POINCARE,92012,33700,81,Appartement,Proprietaire,Residence secondaire,Classique,25000-50000,21
107782,25,,BD,RAYMOND POINCARE,91174,35700,40,Appartement,Locataire,Residence principale,Classique,0-25000,13
107931,12,,BD,RAYMOND POINCARE,91027,35700,72,Appartement,Locataire,Residence principale,Integral,0-25000,17
111495,32,B,RUE,RAYMOND POINCARE,78124,54000,60,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,12
111573,73,,RUE,RAYMOND POINCARE,78015,54000,55,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
111579,25,,RUE,RAYMOND POINCARE,78005,54000,34,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
111657,49,,AV,RAYMOND POINCARE,77487,54400,80,Appartement,Locataire,Residence principale,Integral,0-25000,13
111840,4,,RUE,RAYMOND POINCARE,77390,56400,62,Appartement,Locataire,Residence principale,Integral,0-25000,16
116738,7,,RUE,RAYMOND POINCARE,75110,77400,53,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,14
130774,63,,AV,RAYMOND POINCARE,13028,75016,133,Appartement,Locataire,Residence principale,Classique,50000-100000,82
130869,77,,AV,RAYMOND POINCARE,11266,75016,16,Appartement,Proprietaire,Residence principale,Classique,0-25000,20
122171,3,,RUE,RAYMOND QUENEAU,56118,92500,32,Appartement,Proprietaire,Mise en location,Classique,0-25000,15
122241,32,,RUE,RAYMOND QUENEAU,56034,92500,61,Appartement,Locataire,Residence principale,Classique,25000-50000,27
111710,14,,RUE,RAYMOND QUERO,77468,56100,61,Appartement,Proprietaire,Mise en location,Integral,0-25000,10
127050,15,,AV,RAYMOND RAMBERT,33227,95500,33,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
122202,117,,RUE,RAYMOND RIDEL,56078,92400,55,Appartement,Proprietaire,Residence principale,Classique,25000-50000,23
122314,115,,RUE,RAYMOND RIDEL,54528,92400,41,Appartement,Proprietaire,Residence principale,Integral,0-25000,17
130737,37,,RUE,RAYNOUARD,13028,75016,102,Appartement,Proprietaire,Residence principale,Integral,50000-100000,70
130876,92,,RUE,RAYNOUARD,11266,75016,68,Appartement,Proprietaire,Mise en location,Integral,25000-50000,41
130933,90,,RUE,RAYNOUARD,11262,75016,30,Appartement,Proprietaire,Residence principale,Integral,25000-50000,25
131022,33,,RUE,RAYNOUARD,11202,75016,50,Appartement,Locataire,Residence principale,Integral,25000-50000,43
131034,31,,RUE,RAYNOUARD,11170,75016,135,Appartement,Proprietaire,Residence principale,Classique,100000+,139
131081,12,B,RUE,RAYNOUARD,11170,75016,194,Appartement,Proprietaire,Residence principale,Classique,50000-100000,95
101656,1724,,RTE,RD 15 LA ROSEYRE,95205,6390,60,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
108430,506,,RTE,RD 30,85092,38330,65,Appartement,Locataire,Residence principale,Integral,0-25000,19
128175,34,,RUE,REAUMUR,31555,75003,29,Appartement,Proprietaire,Mise en location,Integral,25000-50000,24
128188,43,,RUE,REAUMUR,31555,75003,87,Appartement,Proprietaire,Residence principale,Integral,50000-100000,70
128189,20,,RUE,REAUMUR,31555,75003,105,Appartement,Proprietaire,Residence principale,Classique,50000-100000,84
132178,85,,RUE,REBEVAL,6033,75019,48,Appartement,Proprietaire,Residence principale,Classique,25000-50000,29
132327,73,,RUE,REBEVAL,6012,75019,31,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,22
132378,59,,RUE,REBEVAL,6004,75019,31,Appartement,Proprietaire,Residence principale,Classique,25000-50000,21
132448,53,,RUE,REBEVAL,6004,75019,53,Appartement,Locataire,Residence principale,Integral,25000-50000,28
132539,50,,RUE,REBEVAL,5023,75019,50,Appartement,Locataire,Residence principale,Integral,25000-50000,30
132544,50,,RUE,REBEVAL,5004,75019,56,Appartement,Proprietaire,Residence principale,Integral,0-25000,16
132549,59,,RUE,REBEVAL,4226,75019,62,Appartement,Proprietaire,Residence principale,Integral,25000-50000,44
132619,59,,RUE,REBEVAL,4088,75019,106,Appartement,Proprietaire,Residence principale,Classique,25000-50000,52
132660,85,,RUE,REBEVAL,3310,75019,18,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
120004,3,B,RUE,REBOUTADE,69256,84800,25,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
128540,4,,RUE,RECAMIER,30133,75007,81,Appartement,Proprietaire,Residence secondaire,Classique,50000-100000,87
114921,54,,FG,RECLUS,75116,73000,35,Appartement,Proprietaire,Mise en location,Integral,0-25000,11
113079,6,,BD,RECTEUR JEAN SARRAILH,76351,64000,75,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
109662,1,,RUE,RECTEUR SCHMITT,82190,44300,28,Appartement,Locataire,Residence principale,Integral,0-25000,10
104764,,,,REDONDON,93046,26200,81,Maison,Proprietaire,Residence principale,Integral,0-25000,14
119224,24,,IMP,REGIMBAUD,69386,83100,68,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
106781,24,,AV,REGNAULD,92004,33120,31,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
100632,29,,RUE,REINE CLOTILDE,2A271,1500,55,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
114933,5176,,RES,REINE DES PRES,75116,73620,50,Appartement,Proprietaire,Residence principale,Classique,0-25000,21
127476,9,C,RUE,REJANE,33063,95120,67,Maison,Proprietaire,Residence principale,Classique,25000-50000,22
109402,18,,RUE,REMBRANDT,83062,42100,75,Appartement,Locataire,Residence principale,Classique,0-25000,11
121880,6,,ALL,REMBRANDT,59328,91940,99,Maison,Proprietaire,Residence principale,Integral,25000-50000,22
125729,2,,ALL,REMBRANDT,35288,94800,67,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
117243,33,,RUE,REMILLY,75108,78000,79,Appartement,Locataire,Residence principale,Classique,25000-50000,35
126145,1,,PL,REMOIVILLE,34301,94350,28,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
116999,3,,RUE,REMONT,75110,78000,99,Maison,Locataire,Residence principale,Classique,25000-50000,42
132259,22,,RUE,REMY DE GOURMONT,6029,75019,75,Appartement,Proprietaire,Residence principale,Classique,25000-50000,48
132536,5,,RUE,REMY DE GOURMONT,5023,75019,43,Appartement,Proprietaire,Residence principale,Classique,25000-50000,27
116287,56,,RUE,REMY DUMONCEL,75112,77210,24,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
130137,62,,RUE,REMY DUMONCEL,13212,75014,63,Appartement,Proprietaire,Residence principale,Classique,25000-50000,37
130220,41,,RUE,REMY DUMONCEL,13210,75014,39,Appartement,Locataire,Residence principale,Classique,25000-50000,26
130243,51,,RUE,REMY DUMONCEL,13209,75014,164,Appartement,Proprietaire,Residence secondaire,Classique,50000-100000,78
130284,43,,RUE,REMY DUMONCEL,13209,75014,47,Appartement,Proprietaire,Residence principale,Classique,25000-50000,39
127621,2,,MAIL,RENAISSANCE,33063,95120,64,Appartement,Proprietaire,Residence principale,Integral,0-25000,17
127658,14,,MAIL,RENAISSANCE,33063,95120,48,Appartement,Locataire,Residence principale,Integral,0-25000,15
125887,4,,RUE,RENARD,35238,94510,77,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
103564,9001,,RUE,RENARDE,94028,13400,64,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
114175,75,,RUE,RENE,75118,69100,78,Appartement,Proprietaire,Residence principale,Classique,0-25000,18
124203,10,,ALL,RENE,43157,93190,68,Appartement,Locataire,Residence principale,Classique,0-25000,14
124205,6,,ALL,RENE,43157,93190,83,Appartement,Proprietaire,Residence principale,Integral,0-25000,17
115557,32,,RUE,RENE BAHEUX,75115,76600,23,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
124453,14,,RUE,RENE BASCHET,42187,93220,68,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
130901,11,,RUE,RENE BAZIN,11262,75016,90,Appartement,Proprietaire,Residence principale,Classique,50000-100000,58
131053,8,,RUE,RENE BAZIN,11170,75016,108,Appartement,Proprietaire,Residence secondaire,Integral,50000-100000,67
115342,7,,PL,RENE BINET,75115,76800,63,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
128886,82,,RUE,RENE BOULANGER,28085,75010,36,Appartement,Proprietaire,Residence principale,Classique,25000-50000,28
101165,6,,AV,RENE BOYLESVE,95555,6100,44,Appartement,Locataire,Residence principale,Classique,0-25000,15
101245,21,,AV,RENE BOYLESVE,95500,6100,42,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
131038,20,,AV,RENE BOYLESVE,11170,75016,24,Appartement,Locataire,Residence principale,Integral,25000-50000,22
127905,48,,RUE,RENE BRIAND,33009,95100,18,Appartement,Locataire,Residence principale,Classique,0-25000,11
107698,24,,RUE,RENE CAILLIE,91215,34500,65,Appartement,Locataire,Residence principale,Integral,0-25000,13
106837,50,,AV,RENE CASSAGNE,92002,33150,35,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
106328,94,,ALL,RENE CASSIN,92024,33127,84,Maison,Proprietaire,Residence principale,Classique,0-25000,20
108201,1,,RUE,RENE CASSIN,87085,37520,63,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
108274,30,,RUE,RENE CASSIN,85288,37520,76,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
111916,7,,BD,RENE CASSIN,77373,56170,52,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
115764,67,,AV,RENE CASSIN,75114,77127,43,Appartement,Locataire,Residence principale,Classique,0-25000,13
116012,26,,AV,RENE CASSIN,75113,77127,70,Appartement,Locataire,Residence principale,Integral,0-25000,17
116164,24,,AV,RENE CASSIN,75112,77127,86,Appartement,Proprietaire,Mise en location,Integral,0-25000,19
119109,98,,RUE,RENE CASSIN,69387,83220,53,Appartement,Proprietaire,Residence principale,Integral,0-25000,16
120960,14,,RUE,RENE CASSIN,60612,91100,58,Appartement,Locataire,Residence principale,Integral,0-25000,14
121121,127,,AV,RENE CASSIN,60325,91390,36,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
125904,6,,RUE,RENE CASSIN,35236,94880,64,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
123328,11,,RUE,RENE COCHE,45208,92170,27,Appartement,Locataire,Residence principale,Classique,0-25000,17
105491,16,,RUE,RENE CORDILHAC,92051,30190,115,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
115346,1,A,AV,RENE COTY,75115,76120,90,Appartement,Locataire,Residence principale,Integral,0-25000,15
115540,116,,AV,RENE COTY,75115,76600,58,Appartement,Locataire,Residence principale,Integral,0-25000,11
120693,22,,RUE,RENE COTY,64260,91330,64,Appartement,Proprietaire,Residence principale,Integral,0-25000,17
130299,38,B,AV,RENE COTY,13208,75014,62,Appartement,Locataire,Residence principale,Integral,25000-50000,34
106802,5,,RUE,RENE DAURIAC,92002,33470,90,Maison,Proprietaire,Residence principale,Integral,0-25000,18
120540,16,,RUE,RENE DEMANGEON,65138,88120,45,Appartement,Locataire,Residence principale,Integral,0-25000,9
107140,20,,RUE,RENE DESCARTES,91521,33150,104,Appartement,Locataire,Residence principale,Integral,0-25000,13
115381,12,,RUE,RENE DRAGON,75115,76000,71,Appartement,Proprietaire,Mise en location,Classique,0-25000,16
106443,10,,RUE,RENE DUMONT,92023,33130,64,Appartement,Proprietaire,Residence principale,Integral,0-25000,16
106623,10,,RUE,RENE DUMONT,92012,33130,68,Appartement,Proprietaire,Mise en location,Classique,0-25000,15
108010,1,,RUE,RENE DUMONT,89267,35235,82,Appartement,Locataire,Residence principale,Integral,0-25000,16
110039,4,,RUE,RENE DUMONT,78650,44300,60,Appartement,Proprietaire,Residence principale,Integral,0-25000,16
127515,4,,RUE,RENE ECHAVIDRE,33063,95150,64,Appartement,Proprietaire,Residence principale,Integral,0-25000,17
127668,4,,RUE,RENE ECHAVIDRE,33063,95150,62,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
112734,17,,RUE,RENE FIRMIN,77067,60700,61,Appartement,Locataire,Residence principale,Integral,0-25000,11
117346,1,,ALL,RENE FONCK,75107,78210,59,Appartement,Proprietaire,Residence principale,Integral,0-25000,17
127124,12,,RUE,RENE FONCK,33199,95470,96,Appartement,Proprietaire,Residence principale,Integral,0-25000,17
106581,26,,RUE,RENE GOBLET,92012,33400,42,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,15
110156,28,,AV,RENE GUY CADOU,78646,44400,63,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
110259,2,B,RUE,RENE GUY CADOU,78640,44260,69,Appartement,Proprietaire,Mise en location,Classique,0-25000,13
110315,2,B,RUE,RENE GUY CADOU,78621,44260,54,Appartement,Locataire,Residence principale,Classique,0-25000,11
110363,5,,AV,RENE GUY CADOU,78586,44500,41,Appartement,Proprietaire,Mise en location,Integral,0-25000,16
110416,5,,AV,RENE GUY CADOU,78551,44500,31,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
110448,5,,AV,RENE GUY CADOU,78551,44500,66,Appartement,Locataire,Residence principale,Integral,0-25000,20
125577,56,,RUE,RENE HAMON,37261,94800,103,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,32
102760,7,,ALL,RENE ICHE,94067,11100,44,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
123323,1,,RUE,RENE JACQUES,45232,92130,63,Appartement,Proprietaire,Residence secondaire,Classique,25000-50000,30
108248,8,,RUE,RENE LAENNEC,86194,37520,93,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
116789,3,K,RUE,RENE LAENNEC,75110,77100,94,Maison,Proprietaire,Residence secondaire,Integral,0-25000,19
117285,17,,RUE,RENE LAENNEC,75108,78390,64,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
111575,7,,ALL,RENE LALIQUE,78015,54270,49,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
104906,52,,RUE,RENE LANGLOIS,93010,28110,92,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
104955,52,,RUE,RENE LANGLOIS,93001,28110,76,Appartement,Locataire,Residence principale,Classique,0-25000,11
104967,59,,RUE,RENE LANGLOIS,93001,28110,86,Maison,Proprietaire,Residence principale,Classique,0-25000,15
113535,43,,RUE,RENE LEYNAUD,75120,69001,108,Appartement,Proprietaire,Residence principale,Classique,25000-50000,35
113543,11,,RUE,RENE LEYNAUD,75120,69001,91,Appartement,Locataire,Residence principale,Integral,25000-50000,30
113581,33,,RUE,RENE LEYNAUD,75120,69001,98,Appartement,Proprietaire,Residence principale,Integral,25000-50000,31
109200,72,B,RUE,RENE MERICAM,83070,40800,35,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
103578,11,,RUE,RENE OLLIER,94028,13470,65,Appartement,Locataire,Residence principale,Integral,0-25000,16
125699,49,,AV,RENE PANHARD,35288,94320,44,Appartement,Locataire,Residence principale,Integral,0-25000,16
111621,3,,RUE,RENE PICARD,77514,54810,68,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
123208,4,,RUE,RENE ROECKEL,45234,92340,82,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,31
116380,8,,RUE,RENE SALLE,75111,77500,53,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
116589,8,,RUE,RENE SALLE,75111,77500,30,Appartement,Locataire,Residence principale,Integral,0-25000,11
123396,14,,AV,RENE SAMUEL,44215,92140,92,Appartement,Locataire,Residence principale,Classique,25000-50000,33
120559,1,,RUE,RENE SCHAEFFER,64547,89000,42,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,10
113435,139,,RUE,RENE TACHON,75120,69250,77,Appartement,Proprietaire,Residence principale,Integral,0-25000,20
107916,6,,SQ,RENE VAUTIER,91027,35131,44,Appartement,Locataire,Residence principale,Integral,0-25000,12
109959,18,,RUE,RENE VIVIANI,79191,44200,103,Appartement,Proprietaire,Residence principale,Integral,25000-50000,31
114815,65,,RUE,RENEE AUDUC,75117,72000,57,Appartement,Locataire,Residence principale,Classique,0-25000,9
109249,257,,RUE,RENEE DARRIET,83069,40000,43,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
115676,7,,RUE,RENEE DE LA BOUTRESSE,75115,76430,88,Appartement,Locataire,Residence principale,Integral,0-25000,12
131119,3,,RUE,RENNEQUIN,11069,75017,31,Appartement,Locataire,Residence principale,Integral,25000-50000,23
131242,6,,RUE,RENNEQUIN,10033,75017,16,Appartement,Locataire,Residence principale,Classique,0-25000,16
131290,28,,RUE,RENNEQUIN,7331,75017,15,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
131324,28,,RUE,RENNEQUIN,7259,75017,49,Appartement,Locataire,Residence principale,Integral,25000-50000,34
100839,1,,RES,RENOIR,2A004,2400,78,Appartement,Locataire,Residence principale,Classique,0-25000,9
112786,5,,RUE,RENOIR,77058,60300,120,Maison,Proprietaire,Residence principale,Integral,0-25000,20
126366,6,,RUE,RENON,34145,94300,77,Appartement,Proprietaire,Residence principale,Classique,25000-50000,22
110864,1,,RUE,RENOU,78401,49100,48,Appartement,Proprietaire,Mise en location,Classique,0-25000,13
124835,12,,RUE,REPUBLIQUE,40065,94220,20,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,14
125011,25,,RUE,REPUBLIQUE,38538,94220,64,Appartement,Proprietaire,Residence principale,Classique,25000-50000,34
122821,8,,PL,REPUBLIQUE F MITTERRAND,50403,92110,53,Appartement,Proprietaire,Residence principale,Integral,25000-50000,28
102858,5,,,RES BALCONS DE LA FALAISE,94060,11370,38,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
126414,2,,,RES CLOS D ORLEANS,34108,94120,61,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
102714,13,,,RES COUDARELS FRANQUI OUES,94068,11370,28,Maison,Proprietaire,Residence principale,Classique,0-25000,11
104093,19,,,RES DE LA CROIX BLANCHE,93077,16800,94,Maison,Proprietaire,Residence principale,Classique,0-25000,11
